filename,n_atoms,energy,atom_index,element,x,y,z
373.xyz,20,-1547.094597,7,Au,0.0,-3.88999576,0.0
373.xyz,20,-1547.094597,8,Au,0.0,3.88999576,-0.0
373.xyz,20,-1547.094597,9,Au,2.29352985,5.11755967,0.0
373.xyz,20,-1547.094597,10,Au,-2.29352985,-5.11755967,-0.0
373.xyz,20,-1547.094597,11,Au,-2.29352985,5.11755967,-0.0
373.xyz,20,-1547.094597,12,Au,2.29352985,-5.11755967,-0.0
373.xyz,20,-1547.094597,13,Au,4.49605127,-1.28946921,-0.0
373.xyz,20,-1547.094597,14,Au,-4.49605127,1.28946921,-0.0
373.xyz,20,-1547.094597,15,Au,-4.49605127,-1.28946921,-0.0
373.xyz,20,-1547.094597,16,Au,4.49605127,1.28946921,0.0
373.xyz,20,-1547.094597,17,Au,2.2464059,-2.5426335,0.0
373.xyz,20,-1547.094597,18,Au,-2.2464059,2.5426335,0.0
373.xyz,20,-1547.094597,19,Au,-2.2464059,-2.5426335,0.0
373.xyz,20,-1547.094597,20,Au,2.2464059,2.5426335,-0.0
824.xyz,20,-1553.156732,1,Au,-0.10546524,-0.4141044,1.26338262
824.xyz,20,-1553.156732,2,Au,0.10551104,0.41390216,-1.2633367
824.xyz,20,-1553.156732,3,Au,-4.37624711,0.29053819,-0.91562822
824.xyz,20,-1553.156732,4,Au,0.56425832,-4.84806367,-0.77278321
824.xyz,20,-1553.156732,5,Au,3.7277453,1.14011605,-1.13752674
824.xyz,20,-1553.156732,6,Au,4.37628297,-0.28924739,0.91643188
824.xyz,20,-1553.156732,7,Au,-0.56471591,4.84803806,0.77269504
824.xyz,20,-1553.156732,8,Au,-3.72783615,-1.14031891,1.13734493
824.xyz,20,-1553.156732,9,Au,1.60755698,2.56695748,-1.5293316
824.xyz,20,-1553.156732,10,Au,-2.26372829,1.08695451,-2.20066593
824.xyz,20,-1553.156732,11,Au,0.24124102,-2.35568048,-1.5374367
824.xyz,20,-1553.156732,12,Au,-1.60764233,-2.56730019,1.52893933
824.xyz,20,-1553.156732,13,Au,2.26380821,-1.08715411,2.20059997
824.xyz,20,-1553.156732,14,Au,-0.24111132,2.35575899,1.53741264
824.xyz,20,-1553.156732,15,Au,-2.25002578,1.03884538,0.48674199
824.xyz,20,-1553.156732,16,Au,0.90858234,-2.92311708,0.9474963
824.xyz,20,-1553.156732,17,Au,1.99367889,1.19500446,0.81893471
824.xyz,20,-1553.156732,18,Au,2.25043453,-1.03899434,-0.48665745
824.xyz,20,-1553.156732,19,Au,-0.90864711,2.92304203,-0.94759517
824.xyz,20,-1553.156732,20,Au,-1.99368036,-1.19517674,-0.8190177
64.xyz,20,-1550.126944,1,Au,0.0,0.0,4.50414138
64.xyz,20,-1550.126944,2,Au,-0.0,-0.0,-4.50414138
64.xyz,20,-1550.126944,3,Au,-0.0,0.0,-1.93597108
64.xyz,20,-1550.126944,4,Au,0.0,0.0,1.93597108
64.xyz,20,-1550.126944,5,Au,-1.82592998,0.0,0.0
64.xyz,20,-1550.126944,6,Au,1.82592998,0.0,0.0
64.xyz,20,-1550.126944,7,Au,0.0,-1.82592998,0.0
64.xyz,20,-1550.126944,8,Au,-0.0,1.82592998,-0.0
64.xyz,20,-1550.126944,9,Au,-3.86635462,-3.86635462,-0.0
64.xyz,20,-1550.126944,10,Au,3.86635462,3.86635462,0.0
64.xyz,20,-1550.126944,11,Au,3.86635462,-3.86635462,0.0
64.xyz,20,-1550.126944,12,Au,-3.86635462,3.86635462,-0.0
64.xyz,20,-1550.126944,13,Au,1.29116161,-4.0666242,0.0
64.xyz,20,-1550.126944,14,Au,-1.29116161,4.0666242,-0.0
64.xyz,20,-1550.126944,15,Au,4.0666242,1.29116161,-0.0
64.xyz,20,-1550.126944,16,Au,-4.0666242,-1.29116161,0.0
64.xyz,20,-1550.126944,17,Au,-1.29116161,-4.0666242,0.0
64.xyz,20,-1550.126944,18,Au,1.29116161,4.0666242,-0.0
64.xyz,20,-1550.126944,19,Au,-4.0666242,1.29116161,0.0
64.xyz,20,-1550.126944,20,Au,4.0666242,-1.29116161,-0.0
830.xyz,20,-1551.918312,1,Au,1.564e-05,-1.612e-05,-0.0
830.xyz,20,-1551.918312,2,Au,-1.109e-05,1.221e-05,-2.80440238
830.xyz,20,-1551.918312,3,Au,-1.109e-05,1.221e-05,2.80440238
830.xyz,20,-1551.918312,4,Au,9.67e-06,-6.47e-06,5.39985879
830.xyz,20,-1551.918312,5,Au,9.67e-06,-6.47e-06,-5.39985879
830.xyz,20,-1551.918312,6,Au,3.33523906,-2.4534904,0.0
830.xyz,20,-1551.918312,7,Au,0.45716402,4.11513619,-0.0
830.xyz,20,-1551.918312,8,Au,-3.79234781,-1.6616153,0.0
830.xyz,20,-1551.918312,9,Au,2.65153557,0.18360378,0.0
830.xyz,20,-1551.918312,10,Au,-1.4847985,2.20454775,-0.0
830.xyz,20,-1551.918312,11,Au,-1.16680615,-2.38809526,0.0
830.xyz,20,-1551.918312,12,Au,-3.98404572,1.12425321,-0.0
830.xyz,20,-1551.918312,13,Au,1.0183908,-4.01247739,-0.0
830.xyz,20,-1551.918312,14,Au,2.96566877,2.88815958,0.0
830.xyz,20,-1551.918312,15,Au,-2.1934396,-0.15217807,1.37910404
830.xyz,20,-1551.918312,16,Au,1.22851778,-1.82349071,1.37916993
830.xyz,20,-1551.918312,17,Au,0.96491541,1.97566002,1.37913748
830.xyz,20,-1551.918312,18,Au,-2.1934396,-0.15217807,-1.37910404
830.xyz,20,-1551.918312,19,Au,1.22851778,-1.82349071,-1.37916993
830.xyz,20,-1551.918312,20,Au,0.96491541,1.97566002,-1.37913748
70.xyz,20,-1551.174891,1,Au,0.0,-0.0,1.9049346
70.xyz,20,-1551.174891,2,Au,-0.0,0.0,-1.9049346
70.xyz,20,-1551.174891,3,Au,-0.0,-0.0,-5.65255626
70.xyz,20,-1551.174891,4,Au,0.0,0.0,5.65255626
70.xyz,20,-1551.174891,5,Au,1.9233287,3e-08,3.85019553
70.xyz,20,-1551.174891,6,Au,-1.9233287,-4e-08,3.85019553
70.xyz,20,-1551.174891,7,Au,-3e-08,1.8271875,3.80019274
70.xyz,20,-1551.174891,8,Au,4e-08,-1.8271875,3.80019274
70.xyz,20,-1551.174891,9,Au,-1.9233287,-3e-08,-3.85019553
70.xyz,20,-1551.174891,10,Au,1.9233287,4e-08,-3.85019553
70.xyz,20,-1551.174891,11,Au,-4e-08,1.8271875,-3.80019274
70.xyz,20,-1551.174891,12,Au,3e-08,-1.8271875,-3.80019274
70.xyz,20,-1551.174891,13,Au,-2.56196343,2e-08,-1.30045961
70.xyz,20,-1551.174891,14,Au,2.56196343,-2e-08,-1.30045961
70.xyz,20,-1551.174891,15,Au,-1e-08,-2.53941054,-1.29679216
70.xyz,20,-1551.174891,16,Au,2e-08,2.53941054,-1.29679216
70.xyz,20,-1551.174891,17,Au,2.56196343,-2e-08,1.30045961
70.xyz,20,-1551.174891,18,Au,-2.56196343,2e-08,1.30045961
70.xyz,20,-1551.174891,19,Au,-2e-08,-2.53941054,1.29679216
70.xyz,20,-1551.174891,20,Au,1e-08,2.53941054,1.29679216
818.xyz,20,-1555.373209,1,Au,3.7e-07,-1.13e-06,2.60909855
818.xyz,20,-1555.373209,2,Au,2e-08,-3e-08,-0.7911426
818.xyz,20,-1555.373209,3,Au,0.71920415,-2.52248098,-0.15457904
818.xyz,20,-1555.373209,4,Au,1.82455045,1.88396633,-0.15479398
818.xyz,20,-1555.373209,5,Au,-2.54373154,0.63844193,-0.15487001
818.xyz,20,-1555.373209,6,Au,-0.71920433,2.5224817,-0.15457971
818.xyz,20,-1555.373209,7,Au,-1.82455008,-1.88396607,-0.15479358
818.xyz,20,-1555.373209,8,Au,2.54373103,-0.63844186,-0.15486953
818.xyz,20,-1555.373209,9,Au,-3.21699906,3.11599911,0.33376948
818.xyz,20,-1555.373209,10,Au,-1.09007765,-4.34410292,0.33390737
818.xyz,20,-1555.373209,11,Au,4.30699613,1.22805548,0.33248776
818.xyz,20,-1555.373209,12,Au,3.21699909,-3.11599914,0.33376948
818.xyz,20,-1555.373209,13,Au,1.09007764,4.34410288,0.33390739
818.xyz,20,-1555.373209,14,Au,-4.30699613,-1.22805545,0.33248774
818.xyz,20,-1555.373209,15,Au,-1.89777716,1.83802087,2.20638767
818.xyz,20,-1555.373209,16,Au,-0.64298265,-2.56266797,2.20656813
818.xyz,20,-1555.373209,17,Au,2.54097406,0.72459161,2.2056312
818.xyz,20,-1555.373209,18,Au,1.89777705,-1.83802078,2.20638766
818.xyz,20,-1555.373209,19,Au,0.64298269,2.56266807,2.20656817
818.xyz,20,-1555.373209,20,Au,-2.54097408,-0.72459165,2.20563118
58.xyz,20,-1550.892601,1,Au,0.0,0.0,3.88413054
58.xyz,20,-1550.892601,2,Au,0.0,0.0,-3.88413054
58.xyz,20,-1550.892601,3,Au,6.7e-07,0.0,1.28575412
58.xyz,20,-1550.892601,4,Au,6.7e-07,0.0,-1.28575412
58.xyz,20,-1550.892601,5,Au,-3.58586323,-0.00025232,0.0
58.xyz,20,-1550.892601,6,Au,3.5858617,0.00025232,-0.0
58.xyz,20,-1550.892601,7,Au,6.761e-05,-3.72755171,0.0
58.xyz,20,-1550.892601,8,Au,-6.768e-05,3.72755171,0.0
58.xyz,20,-1550.892601,9,Au,1.66816493,1.74065808,-0.0
58.xyz,20,-1550.892601,10,Au,-1.66816478,-1.74065825,0.0
58.xyz,20,-1550.892601,11,Au,-1.66847872,1.74053018,-0.0
58.xyz,20,-1550.892601,12,Au,1.66847887,-1.74053001,0.0
58.xyz,20,-1550.892601,13,Au,1.31028955,1.89917659,-2.60910959
58.xyz,20,-1550.892601,14,Au,-1.31028956,-1.89917661,-2.6091096
58.xyz,20,-1550.892601,15,Au,-1.30971099,1.89950323,-2.60904412
58.xyz,20,-1550.892601,16,Au,1.30971098,-1.89950321,-2.60904411
58.xyz,20,-1550.892601,17,Au,-1.30971099,1.89950323,2.60904412
58.xyz,20,-1550.892601,18,Au,1.30971098,-1.89950321,2.60904411
58.xyz,20,-1550.892601,19,Au,1.31028955,1.89917659,2.60910959
58.xyz,20,-1550.892601,20,Au,-1.31028956,-1.89917661,2.6091096
159.xyz,20,-1551.456898,1,Au,-0.0,0.0,-2.89248164
159.xyz,20,-1551.456898,2,Au,-0.0,0.0,-0.296885
159.xyz,20,-1551.456898,3,Au,-0.0,3.88546779,-5.27955658
159.xyz,20,-1551.456898,4,Au,-0.0,-3.88546779,-5.27955658
159.xyz,20,-1551.456898,5,Au,-0.0,1.29103649,-5.24655306
159.xyz,20,-1551.456898,6,Au,-0.0,-1.29103649,-5.24655306
159.xyz,20,-1551.456898,7,Au,0.0,-2.63685997,-3.00674444
159.xyz,20,-1551.456898,8,Au,0.0,2.63685997,-3.00674444
159.xyz,20,-1551.456898,9,Au,0.0,2.54959262,-0.4302708
159.xyz,20,-1551.456898,10,Au,-0.0,-2.54959262,-0.4302708
159.xyz,20,-1551.456898,11,Au,-0.0,3.8857126,4.35105221
159.xyz,20,-1551.456898,12,Au,-0.0,-3.8857126,4.35105221
159.xyz,20,-1551.456898,13,Au,-0.0,6.14762576,3.0796054
159.xyz,20,-1551.456898,14,Au,-0.0,-6.14762576,3.0796054
159.xyz,20,-1551.456898,15,Au,-0.0,-3.94057226,1.74218578
159.xyz,20,-1551.456898,16,Au,-0.0,3.94057226,1.74218578
159.xyz,20,-1551.456898,17,Au,-0.0,1.29948628,4.48669724
159.xyz,20,-1551.456898,18,Au,-0.0,-1.29948628,4.48669724
159.xyz,20,-1551.456898,19,Au,0.0,-1.32293687,1.89826756
159.xyz,20,-1551.456898,20,Au,0.0,1.32293687,1.89826756
603.xyz,20,-1551.1509,1,Au,1.368e-05,2.09122283,7e-08
603.xyz,20,-1551.1509,2,Au,-1.368e-05,-2.0912231,7e-08
603.xyz,20,-1551.1509,3,Au,-3.9e-07,4.71452298,0.0
603.xyz,20,-1551.1509,4,Au,3.9e-07,-4.7145233,0.0
603.xyz,20,-1551.1509,5,Au,2.09791327,2.299e-05,-1.7e-07
603.xyz,20,-1551.1509,6,Au,-2.09791327,-2.249e-05,-1.8e-07
603.xyz,20,-1551.1509,7,Au,4.94705924,3.2e-07,1.9e-07
603.xyz,20,-1551.1509,8,Au,-4.94705924,-5.2e-07,1.7e-07
603.xyz,20,-1551.1509,9,Au,-3.53993147,1.22e-06,-2.17253109
603.xyz,20,-1551.1509,10,Au,3.53993147,-1.16e-06,-2.17253111
603.xyz,20,-1551.1509,11,Au,3.53993216,-1.16e-06,2.17253103
603.xyz,20,-1551.1509,12,Au,-3.53993216,1.22e-06,2.17253104
603.xyz,20,-1551.1509,13,Au,1.30450596,-1.32519306,2.18195164
603.xyz,20,-1551.1509,14,Au,-1.30450597,1.32519311,2.18195175
603.xyz,20,-1551.1509,15,Au,-1.30449877,-1.32517944,-2.18196453
603.xyz,20,-1551.1509,16,Au,1.30449877,1.32517948,-2.18196464
603.xyz,20,-1551.1509,17,Au,-1.30450647,1.32519288,-2.18195176
603.xyz,20,-1551.1509,18,Au,1.30450647,-1.32519283,-2.18195165
603.xyz,20,-1551.1509,19,Au,1.30449827,1.32517971,2.18196463
603.xyz,20,-1551.1509,20,Au,-1.30449826,-1.32517966,2.18196453
165.xyz,20,-1549.495734,1,Au,1.4e-07,2.426e-05,4.3884275
165.xyz,20,-1549.495734,2,Au,2.7e-07,1.339e-05,1.69947614
165.xyz,20,-1549.495734,3,Au,-9.7e-07,2.29974306,-2.94663659
165.xyz,20,-1549.495734,4,Au,-9.6e-07,-2.29971882,-2.9466452
165.xyz,20,-1549.495734,5,Au,-5.6e-07,-2.58152683,4.24427492
165.xyz,20,-1549.495734,6,Au,2.7e-07,2.5815587,4.24426427
165.xyz,20,-1549.495734,7,Au,-3.5e-07,3.86478907,-5.0145625
165.xyz,20,-1549.495734,8,Au,-3.4e-07,-3.86479989,-5.01453486
165.xyz,20,-1549.495734,9,Au,3.2e-07,2.63620578,1.63332398
165.xyz,20,-1549.495734,10,Au,7e-08,-2.63617569,1.63332173
165.xyz,20,-1549.495734,11,Au,1.2e-07,-1.28835297,-0.56759435
165.xyz,20,-1549.495734,12,Au,1.5e-07,1.28836923,-0.56760216
165.xyz,20,-1549.495734,13,Au,1.67e-06,1.28848975,-5.36242858
165.xyz,20,-1549.495734,14,Au,1.67e-06,-1.28851089,-5.36245638
165.xyz,20,-1549.495734,15,Au,-2e-08,4.83749613,2.98882944
165.xyz,20,-1549.495734,16,Au,3e-08,-4.83746725,2.98883067
165.xyz,20,-1549.495734,17,Au,2.2216878,-7.929e-05,3.07191183
165.xyz,20,-1549.495734,18,Au,-2.2216874,-8.046e-05,3.07191164
165.xyz,20,-1549.495734,19,Au,1.28635042,1.135e-05,-2.50696308
165.xyz,20,-1549.495734,20,Au,-1.28635234,1.136e-05,-2.50696111
171.xyz,20,-1551.426597,1,Au,-0.0,0.0,1.01362468
171.xyz,20,-1551.426597,2,Au,0.0,0.0,3.59409886
171.xyz,20,-1551.426597,3,Au,-0.0,-2.2400318,-0.53945966
171.xyz,20,-1551.426597,4,Au,0.0,2.2400318,-0.53945966
171.xyz,20,-1551.426597,5,Au,0.0,4.4830266,3.52484321
171.xyz,20,-1551.426597,6,Au,0.0,-4.4830266,3.52484321
171.xyz,20,-1551.426597,7,Au,0.0,2.2302798,2.27805318
171.xyz,20,-1551.426597,8,Au,-0.0,-2.2302798,2.27805318
171.xyz,20,-1551.426597,9,Au,0.0,1.32198728,-3.15174075
171.xyz,20,-1551.426597,10,Au,0.0,-1.32198728,-3.15174075
171.xyz,20,-1551.426597,11,Au,-0.0,-4.42823327,0.90372088
171.xyz,20,-1551.426597,12,Au,-0.0,4.42823327,0.90372088
171.xyz,20,-1551.426597,13,Au,2.3095719,0.0,-3.62126923
171.xyz,20,-1551.426597,14,Au,-2.3095719,0.0,-3.62126923
171.xyz,20,-1551.426597,15,Au,2.66225461,0.0,0.95481374
171.xyz,20,-1551.426597,16,Au,-2.66225461,0.0,0.95481374
171.xyz,20,-1551.426597,17,Au,3.86203063,0.0,-1.40597663
171.xyz,20,-1551.426597,18,Au,-3.86203063,0.0,-1.40597663
171.xyz,20,-1551.426597,19,Au,1.28231148,-0.0,-1.24684652
171.xyz,20,-1551.426597,20,Au,-1.28231148,-0.0,-1.24684652
617.xyz,20,-1546.204157,1,Au,-0.0,0.0,-3.88926462
617.xyz,20,-1546.204157,2,Au,-0.0,-0.0,3.88926462
617.xyz,20,-1546.204157,3,Au,-0.0,0.0,-1.28609259
617.xyz,20,-1546.204157,4,Au,-0.0,0.0,1.28609259
617.xyz,20,-1546.204157,5,Au,2.22603735,0.0,0.0
617.xyz,20,-1546.204157,6,Au,-2.22603735,-0.0,-0.0
617.xyz,20,-1546.204157,7,Au,-4.8283908,-0.0,-0.0
617.xyz,20,-1546.204157,8,Au,4.8283908,0.0,-0.0
617.xyz,20,-1546.204157,9,Au,0.0,2.25833256,2.63854874
617.xyz,20,-1546.204157,10,Au,0.0,-2.25833256,2.63854874
617.xyz,20,-1546.204157,11,Au,0.0,2.25833256,-2.63854874
617.xyz,20,-1546.204157,12,Au,0.0,-2.25833256,-2.63854874
617.xyz,20,-1546.204157,13,Au,-3.53036746,-1.83339106,1.31709723
617.xyz,20,-1546.204157,14,Au,3.53036746,1.83339106,1.31709723
617.xyz,20,-1546.204157,15,Au,3.53036746,-1.83339106,-1.31709723
617.xyz,20,-1546.204157,16,Au,-3.53036746,1.83339106,-1.31709723
617.xyz,20,-1546.204157,17,Au,3.53036746,1.83339106,-1.31709723
617.xyz,20,-1546.204157,18,Au,-3.53036746,-1.83339106,-1.31709723
617.xyz,20,-1546.204157,19,Au,-3.53036746,1.83339106,1.31709723
617.xyz,20,-1546.204157,20,Au,3.53036746,-1.83339106,1.31709723
170.xyz,20,-1550.379914,1,Au,0.0,2.3e-07,-0.98040898
170.xyz,20,-1550.379914,2,Au,-0.0,2e-08,-3.65114878
170.xyz,20,-1550.379914,3,Au,-0.0,-4.80259022,-2.57801973
170.xyz,20,-1550.379914,4,Au,-0.0,4.8025903,-2.57801972
170.xyz,20,-1550.379914,5,Au,-0.0,-3.87494268,2.48838721
170.xyz,20,-1550.379914,6,Au,-0.0,3.8749427,2.48838725
170.xyz,20,-1550.379914,7,Au,-0.0,1.3101028,3.07018433
170.xyz,20,-1550.379914,8,Au,-0.0,-1.31010281,3.07018433
170.xyz,20,-1550.379914,9,Au,-0.0,4.63153852,-0.00474514
170.xyz,20,-1550.379914,10,Au,-0.0,-4.63153843,-0.00474509
170.xyz,20,-1550.379914,11,Au,-0.0,2.23807553,-2.25383577
170.xyz,20,-1550.379914,12,Au,0.0,-2.23807578,-2.25383587
170.xyz,20,-1550.379914,13,Au,0.0,2.11557121,0.54262157
170.xyz,20,-1550.379914,14,Au,0.0,-2.11557141,0.54262163
170.xyz,20,-1550.379914,15,Au,1.41124168,1e-08,1.24820295
170.xyz,20,-1550.379914,16,Au,-1.41124168,1e-08,1.24820295
170.xyz,20,-1550.379914,17,Au,-2.22493715,0.0,-2.33933336
170.xyz,20,-1550.379914,18,Au,2.22493715,-0.0,-2.33933336
170.xyz,20,-1550.379914,19,Au,-3.84215567,0.0,2.1423168
170.xyz,20,-1550.379914,20,Au,3.84215567,0.0,2.1423168
616.xyz,20,-1541.049554,1,Au,-0.0,1.7e-07,-3.85856292
616.xyz,20,-1541.049554,2,Au,-0.0,1.4e-07,3.86019172
616.xyz,20,-1541.049554,3,Au,-0.0,5e-08,-1.30998487
616.xyz,20,-1541.049554,4,Au,0.0,9e-08,1.3135079
616.xyz,20,-1541.049554,5,Au,2.23549124,-0.0,0.00034512
616.xyz,20,-1541.049554,6,Au,-2.23549124,-0.0,0.00034512
616.xyz,20,-1541.049554,7,Au,4.79518501,0.0,0.00258277
616.xyz,20,-1541.049554,8,Au,-4.79518501,0.0,0.00258277
616.xyz,20,-1541.049554,9,Au,0.0,-2.52638094,4.17346541
616.xyz,20,-1541.049554,10,Au,0.0,2.52638061,4.17346529
616.xyz,20,-1541.049554,11,Au,-0.0,-2.52594482,-4.16895402
616.xyz,20,-1541.049554,12,Au,0.0,2.52594453,-4.16895396
616.xyz,20,-1541.049554,13,Au,-1.30141741,4.72948798,-3.87391054
616.xyz,20,-1541.049554,14,Au,1.30141737,-4.72948794,-3.87391054
616.xyz,20,-1541.049554,15,Au,1.28152928,4.74133456,3.86890296
616.xyz,20,-1541.049554,16,Au,-1.28152922,-4.74133452,3.86890296
616.xyz,20,-1541.049554,17,Au,1.28152922,-4.74133452,3.86890296
616.xyz,20,-1541.049554,18,Au,-1.28152928,4.74133456,3.86890296
616.xyz,20,-1541.049554,19,Au,-1.30141737,-4.72948794,-3.87391054
616.xyz,20,-1541.049554,20,Au,1.30141741,4.72948798,-3.87391054
602.xyz,20,-1552.719953,1,Au,-0.0,-3.81839471,-0.0
602.xyz,20,-1552.719953,2,Au,-0.0,3.81839471,0.0
602.xyz,20,-1552.719953,3,Au,-0.0,-1.24949891,-0.0
602.xyz,20,-1552.719953,4,Au,-0.0,1.24949891,-0.0
602.xyz,20,-1552.719953,5,Au,-5.12150944,-0.0,0.0
602.xyz,20,-1552.719953,6,Au,5.12150944,-0.0,-0.0
602.xyz,20,-1552.719953,7,Au,-2.5255503,0.0,0.0
602.xyz,20,-1552.719953,8,Au,2.5255503,0.0,-0.0
602.xyz,20,-1552.719953,9,Au,1.29593395,0.0,-2.2612931
602.xyz,20,-1552.719953,10,Au,-1.29593395,0.0,-2.2612931
602.xyz,20,-1552.719953,11,Au,-1.29593395,0.0,2.2612931
602.xyz,20,-1552.719953,12,Au,1.29593395,0.0,2.2612931
602.xyz,20,-1552.719953,13,Au,-1.90599475,-2.41510246,1.32212636
602.xyz,20,-1552.719953,14,Au,1.90599475,2.41510246,1.32212636
602.xyz,20,-1552.719953,15,Au,1.90599475,-2.41510246,-1.32212636
602.xyz,20,-1552.719953,16,Au,-1.90599475,2.41510246,-1.32212636
602.xyz,20,-1552.719953,17,Au,1.90599475,2.41510246,-1.32212636
602.xyz,20,-1552.719953,18,Au,-1.90599475,-2.41510246,-1.32212636
602.xyz,20,-1552.719953,19,Au,-1.90599475,2.41510246,1.32212636
602.xyz,20,-1552.719953,20,Au,1.90599475,-2.41510246,1.32212636
164.xyz,20,-1551.721778,1,Au,-0.0,-0.0,4.01478476
164.xyz,20,-1551.721778,2,Au,0.0,0.0,-3.18612286
164.xyz,20,-1551.721778,3,Au,-0.0,3.89415771,-0.9378985
164.xyz,20,-1551.721778,4,Au,-0.0,-3.89415771,-0.9378985
164.xyz,20,-1551.721778,5,Au,-0.0,1.29845739,1.65794789
164.xyz,20,-1551.721778,6,Au,-0.0,-1.29845739,1.65794789
164.xyz,20,-1551.721778,7,Au,-0.0,1.30410635,-5.43821066
164.xyz,20,-1551.721778,8,Au,0.0,-1.30410635,-5.43821066
164.xyz,20,-1551.721778,9,Au,0.0,-2.61567713,-3.1958671
164.xyz,20,-1551.721778,10,Au,-0.0,2.61567713,-3.1958671
164.xyz,20,-1551.721778,11,Au,0.0,-3.92052321,1.67946218
164.xyz,20,-1551.721778,12,Au,0.0,3.92052321,1.67946218
164.xyz,20,-1551.721778,13,Au,0.0,2.62460327,3.92139205
164.xyz,20,-1551.721778,14,Au,0.0,-2.62460327,3.92139205
164.xyz,20,-1551.721778,15,Au,-0.0,-1.28900202,-0.93071054
164.xyz,20,-1551.721778,16,Au,-0.0,1.28900202,-0.93071054
164.xyz,20,-1551.721778,17,Au,-0.0,-6.14477022,0.32339216
164.xyz,20,-1551.721778,18,Au,-0.0,6.14477022,0.32339216
164.xyz,20,-1551.721778,19,Au,2.14030845,-0.0,2.50616158
164.xyz,20,-1551.721778,20,Au,-2.14030845,-0.0,2.50616158
158.xyz,20,-1549.718818,1,Au,0.0,1e-08,4.60969079
158.xyz,20,-1549.718818,2,Au,0.0,-1e-08,1.9907139
158.xyz,20,-1549.718818,3,Au,-0.0,-2.59177748,4.4743968
158.xyz,20,-1549.718818,4,Au,-0.0,2.59177749,4.47439684
158.xyz,20,-1549.718818,5,Au,0.0,1.29345433,-0.32166473
158.xyz,20,-1549.718818,6,Au,0.0,-1.293454,-0.32166481
158.xyz,20,-1549.718818,7,Au,0.0,-4.87444308,3.22946011
158.xyz,20,-1549.718818,8,Au,-0.0,4.87444308,3.22946015
158.xyz,20,-1549.718818,9,Au,-0.0,-4.25471458,-6.2866682
158.xyz,20,-1549.718818,10,Au,0.0,4.25471459,-6.28666818
158.xyz,20,-1549.718818,11,Au,0.0,-4.97760963,0.65462645
158.xyz,20,-1549.718818,12,Au,-0.0,4.97760935,0.65462629
158.xyz,20,-1549.718818,13,Au,0.0,-2.62224243,1.89997401
158.xyz,20,-1549.718818,14,Au,-0.0,2.62224239,1.89997393
158.xyz,20,-1549.718818,15,Au,-0.0,3.57495105,-1.53274781
158.xyz,20,-1549.718818,16,Au,0.0,-3.57495109,-1.53274789
158.xyz,20,-1549.718818,17,Au,0.0,-6.20579688,-1.62023564
158.xyz,20,-1549.718818,18,Au,-0.0,6.2057969,-1.62023561
158.xyz,20,-1549.718818,19,Au,-0.0,-4.83402311,-3.79734316
158.xyz,20,-1549.718818,20,Au,-0.0,4.83402311,-3.79734322
59.xyz,20,-1551.115428,1,Au,4.64e-06,9.2e-07,-3.90030316
59.xyz,20,-1551.115428,2,Au,3.98e-06,-7.3e-07,3.90031613
59.xyz,20,-1551.115428,3,Au,6.63e-06,7.45e-06,1.29187227
59.xyz,20,-1551.115428,4,Au,-1.9e-06,-7.2e-06,-1.29188987
59.xyz,20,-1551.115428,5,Au,-3.40997997,-3.3788733,3.9e-07
59.xyz,20,-1551.115428,6,Au,3.40997589,3.37886807,6.7e-07
59.xyz,20,-1551.115428,7,Au,3.41144924,-3.37679405,8.2e-07
59.xyz,20,-1551.115428,8,Au,-3.41145314,3.37679905,1.2e-06
59.xyz,20,-1551.115428,9,Au,1.82577609,1.35477902,1.349e-05
59.xyz,20,-1551.115428,10,Au,-1.82577255,-1.35477348,-9.34e-06
59.xyz,20,-1551.115428,11,Au,-1.82709682,1.3529507,9.1e-06
59.xyz,20,-1551.115428,12,Au,1.82710051,-1.35295628,-4.83e-06
59.xyz,20,-1551.115428,13,Au,1.87885474,1.31426076,2.62417127
59.xyz,20,-1551.115428,14,Au,-1.87885946,-1.3142666,2.62418063
59.xyz,20,-1551.115428,15,Au,-1.88009986,1.31248266,2.62413508
59.xyz,20,-1551.115428,16,Au,1.88009696,-1.31247779,2.62414247
59.xyz,20,-1551.115428,17,Au,-1.88009679,1.31247869,-2.62414326
59.xyz,20,-1551.115428,18,Au,1.88009351,-1.31247422,-2.62413771
59.xyz,20,-1551.115428,19,Au,1.878853,1.31425823,-2.62418332
59.xyz,20,-1551.115428,20,Au,-1.8788547,-1.3142619,-2.62417205
819.xyz,20,-1555.694358,1,Au,-0.0,0.0,2.66279089
819.xyz,20,-1555.694358,2,Au,-0.0,0.0,-0.04314996
819.xyz,20,-1555.694358,3,Au,-0.13362009,2.29890633,1.40731488
819.xyz,20,-1555.694358,4,Au,-2.0963917,-0.9523217,1.40780771
819.xyz,20,-1555.694358,5,Au,2.64211229,-1.59522228,1.29056924
819.xyz,20,-1555.694358,6,Au,0.13362009,-2.29890633,1.40731488
819.xyz,20,-1555.694358,7,Au,2.0963917,0.9523217,1.40780771
819.xyz,20,-1555.694358,8,Au,-2.64211229,1.59522228,1.29056924
819.xyz,20,-1555.694358,9,Au,-2.71124141,0.08926213,-0.92539203
819.xyz,20,-1555.694358,10,Au,1.34141968,-2.35694771,-0.92604021
819.xyz,20,-1555.694358,11,Au,1.33545321,2.21140547,-0.80459631
