filename,n_atoms,energy,energy_per_atom,mean_bond_length,std_bond_length,n_bonds,mean_coordination,std_coordination,max_coordination,min_coordination,radius_of_gyration,asphericity,surface_fraction,x_range,y_range,z_range,max_range,anisotropy
765.xyz,20,-1549.014071,-77.45070355,2.6169342485359963,0.03180517359936156,40,4.0,2.6457513110645907,8,1,4.296959474353387,0.45460028246446665,0.5,6.38207594,6.38325795,11.429914149999998,11.429914149999998,1.790939853655204
771.xyz,20,-1552.169721,-77.60848605,2.6719746646483227,0.16282072954341642,49,4.7,2.3259406699226015,10,1,3.467562412507124,0.07191495658778613,0.7,8.924633140000001,9.56511793,7.796494409999999,9.56511793,1.2268485587229454
981.xyz,20,-1552.649272,-77.63246360000001,2.6466385049372096,0.048769658963500245,49,4.9,1.5132745950421556,8,3,3.726617552191032,0.2678539020017301,0.8,9.9193256,7.93677718,3.7631308199999998,9.9193256,2.635923669536421
759.xyz,20,-1554.689836,-77.7344918,2.6593966720171562,0.04583036852674719,56,5.6,1.2,8,5,3.132770316187502,0.032689963989571774,0.8,5.59549728,5.59635886,5.26943012,5.59635886,1.0620425231106394
995.xyz,20,-1550.631924,-77.5315962,2.6698680808659545,0.12509026292937728,47,4.7,1.846618531261939,8,1,3.35004847834563,0.10332378622651,0.8,5.51325991,9.76737108,7.80701756,9.76737108,1.7716144784474708
598.xyz,20,-1550.228199,-77.51140995,2.683317899886064,0.25258495173743256,39,3.5,0.806225774829855,5,3,4.577818121783681,0.2747044935565636,0.7,9.70361084,0.0,9.70998136,9.70998136,1.0
567.xyz,20,-1551.699198,-77.5849599,2.7322658759267724,0.20559615132600256,58,5.0,2.5298221281347035,10,1,3.263056527998543,0.15174788488243904,0.7,5.078966380000001,5.1697461,9.31539454,9.31539454,1.8341122667561345
201.xyz,20,-1553.274827,-77.66374135,2.6903962319181733,0.07111944070822511,60,6.0,2.588435821108957,11,2,3.322162279575189,0.36651889584067104,0.7,9.69749846,4.52331236,6.4725599,9.69749846,2.143893166820785
215.xyz,20,-1552.735692,-77.6367846,2.6614466500948075,0.05135228949844676,52,5.2,2.181742422927143,9,2,3.4387405296349893,0.21668065375295592,0.6,8.30809104,7.331268,7.9165329700000004,8.30809104,1.1332406672351907
573.xyz,20,-1553.710575,-77.68552875,2.678932570643769,0.06454464383861427,59,5.9,1.8681541692269408,10,3,3.127123179524558,0.07851408035277224,0.9,4.65621404,7.82774236,8.06008649,8.06008649,1.731038655173163
229.xyz,20,-1550.638124,-77.53190620000001,2.6549389030025874,0.1727167504594001,41,4.0,1.61245154965971,7,1,4.462515962418057,0.2752270697114317,0.3,10.96598169,2.86492246,9.366524420000001,10.96598169,3.8276713743938466
413.xyz,20,-1550.69955,-77.5349775,2.5991817203865435,0.025259102121384283,35,3.5,0.9219544457292888,5,2,5.123186957983087,0.6564311196920762,0.4,7.77724182,0.0,12.3673617,12.3673617,1.0
375.xyz,20,-1551.318756,-77.5659378,2.6216397933499405,0.03372670504103865,40,4.0,1.8973665961010275,7,1,3.899764735263439,0.28917294586165243,0.6,8.09297724,11.6923047,8.94615656,11.6923047,1.444747013770176
361.xyz,20,-1546.090025,-77.30450125,2.6462551770973497,0.1692219998285231,35,3.5,2.5,8,1,4.082127625539969,0.3442569895217247,0.4,9.5841558,11.26270201,9.44334682,11.26270201,1.1926599991167115
407.xyz,20,-1549.946961,-77.49734805,2.59409616988412,0.009219293068592285,34,3.4,0.9165151389911679,5,2,4.970883494778333,0.4846447441830604,0.2,9.6458045,12.31834594,0.0,12.31834594,1.0
349.xyz,20,-1550.833383,-77.54166914999999,2.6106161002841217,0.02799074040871148,40,4.0,0.6324555320336759,5,3,4.062011740742288,0.2953312641891436,1.0,9.114760239999999,7.49382881,4.27883572,9.114760239999999,2.1301963516374496
188.xyz,20,-1547.449101,-77.37245505,2.599619872673475,0.021627710261790965,37,3.7,1.6462077633154328,6,1,4.609364561861355,0.28752719325530846,0.5,2.67544536,11.63734286,10.64079994,11.63734286,4.349684368063492
836.xyz,20,-1551.739287,-77.58696435,2.6246405008477955,0.029843267550397113,42,4.2,1.98997487421324,8,2,4.123338435724948,0.22940050389913824,0.4,11.30927467,10.56987744,4.32191944,11.30927467,2.616725005406394
76.xyz,20,-1547.718682,-77.3859341,2.604617316736619,0.03812849462775961,31,3.1,1.3,6,2,3.7299729276733293,0.41915764622736706,0.9,3.70942186,3.70935682,8.11476114,8.11476114,2.1876464125120214
822.xyz,20,-1551.706449,-77.58532245,2.6709397262202916,0.08466078485253374,54,5.4,1.4282856857085702,9,4,4.106583391015681,0.6979759121331632,0.6,4.98333616,4.64033754,10.37894448,10.37894448,2.2366787740186673
62.xyz,20,-1546.781008,-77.33905039999999,2.8161555900312276,0.3065334843799073,50,4.2,2.4,9,1,3.4945356319015493,0.09559357774077445,0.7,6.16613116,6.16613116,9.1777939,9.1777939,1.4884201554999033
177.xyz,20,-1551.619152,-77.5809576,2.7108447347796734,0.20346828727812688,49,4.7,2.12367605815953,10,2,3.7854250278827664,0.40341824184457165,0.65,7.85813792,4.70657872,9.87953592,9.87953592,2.099090763746962
611.xyz,20,-1550.947686,-77.5473843,2.6029687906083754,0.020331951957292805,36,3.6,1.1135528725660044,5,2,4.683236058402539,0.582137903156913,0.5,12.36341744,0.0,7.83457496,12.36341744,1.0
89.xyz,20,-1545.073652,-77.2536826,2.8713032198948807,0.3769910933176762,43,2.7,0.6403124237432849,3,1,3.473124627704334,0.06184718568555936,0.9,6.21010222,6.21010222,7.76930608,7.76930608,1.2510753937316028
605.xyz,20,-1551.560921,-77.57804605,2.621293826470553,0.026126884983433137,42,4.2,1.5999999999999999,7,2,4.196710521505747,0.36120606190602045,0.4,7.2534113,3.81245788,10.34238264,10.34238264,2.712786072799839
163.xyz,20,-1551.023051,-77.55115255,2.6269232906829534,0.036397367533882126,41,4.1,1.8681541692269406,7,2,4.107620322957038,0.2945960660924517,0.45,3.69039264,9.61539878,9.596165370000001,9.61539878,2.6055218828964497
639.xyz,20,-1555.676483,-77.78382415,2.713533424556197,0.12015224890761805,67,6.7,2.491987158875422,13,5,3.0702383732171663,0.03244549292800855,0.9,5.33958646,5.20386988,4.60824072,5.33958646,1.1587038925345026
638.xyz,20,-1555.922577,-77.79612885,2.660786687961374,0.049561285015488,54,5.4,0.9165151389911681,6,4,3.269821312428569,0.1398497678537094,1.0,4.05507686,7.02391995,8.17624534,8.17624534,2.0162984876197885
604.xyz,20,-1553.262867,-77.66314335,2.6472320276770964,0.026073831096753413,53,5.3,2.3895606290697042,12,1,3.3785993623561885,0.12146435678844139,0.8,10.54847228,7.825456150000001,3.8104148799999997,10.54847228,2.768326445334478
162.xyz,20,-1549.76543,-77.4882715,2.6056431098079966,0.027979256020508526,37,3.7,1.5198684153570663,7,2,4.373990019008622,0.41865796412274875,0.6,4.2570664,9.68951463,9.83024957,9.83024957,2.3091604984127097
176.xyz,20,-1550.379935,-77.51899675,2.7028612528029514,0.1978814689368404,47,4.5,2.202271554554524,9,1,3.7255507521553675,0.26439512565054574,0.65,9.605158079999999,7.6994693,6.7190025900000006,9.605158079999999,1.4295511798574851
88.xyz,20,-1549.233864,-77.4616932,2.6308881715461014,0.03889083071021351,41,4.1,1.8138357147217055,6,2,4.089907240857367,0.4253041718445684,0.5,6.55290044,6.55291598,10.060860380000001,10.060860380000001,1.535329351043826
610.xyz,20,-1550.650115,-77.53250575,2.5985005631325535,0.022751489630279172,37,3.7,0.9,5,3,4.664494104613801,0.30022206709994465,0.6,10.33337226,0.0,9.07356482,10.33337226,1.0
63.xyz,20,-1546.951625,-77.34758124999999,2.568415028052672,0.010912456154204983,27,2.7,1.0999999999999999,4,1,4.173087440694736,0.17846588895678547,0.5,10.6334945,10.6334945,7.73325364,10.6334945,1.3750350104900995
823.xyz,20,-1551.670191,-77.58350955,2.6685391649067047,0.06573945239818392,54,5.4,2.4979991993593593,9,3,3.2582778712479854,0.10822141156199785,0.7,7.09361092,8.17495534,6.3409383,8.17495534,1.289234329878277
189.xyz,20,-1551.039607,-77.55198035,2.7115591265707746,0.2425691163805409,45,3.9,1.4798648586948744,7,1,4.411390456579952,0.3206469590222404,0.55,6.11406129,10.41900126,10.48088797,10.48088797,1.7142268408630883
77.xyz,20,-1549.852565,-77.49262825,2.7372457876919825,0.2523598756563782,47,3.9,0.9433981132056605,6,3,3.6030241603929865,0.38356452776158156,0.9,4.57369833,4.316717860000001,8.279163310000001,8.279163310000001,1.9179301447326929
837.xyz,20,-1552.301842,-77.6150921,2.6431142511719092,0.04487072223562624,48,4.8,1.9390719429665317,9,2,3.6321698962655224,0.16637988747659455,0.45,6.68786962,7.65718715,9.55942518,9.55942518,1.4293677543313112
348.xyz,20,-1554.381549,-77.71907745,2.712628109046453,0.16354769875040678,63,5.9,2.0712315177207983,12,5,3.1561925783245677,0.27045426812960344,0.9,4.67560124,4.67560124,8.03077714,8.03077714,1.7175923967374087
360.xyz,20,-1547.749368,-77.3874684,2.792543629311686,0.31705312908974914,47,3.9,2.808914381037628,9,1,3.5280637191767372,0.12469961606649044,0.7,9.56738232,9.645384669999999,7.87325506,9.645384669999999,1.2250822050721164
406.xyz,20,-1550.594139,-77.52970695,2.6085707001123795,0.025732356307816163,37,3.7,0.9,5,3,4.698780173203809,0.3227246206525768,0.6,8.92650987,10.56833804,0.0,10.56833804,1.0
412.xyz,20,-1548.963051,-77.44815255,2.5927006388015537,0.011359519768898051,33,3.3,0.9,5,2,4.611382720424343,0.40947756267856034,0.2,10.35210716,0.0,12.2741044,12.2741044,1.0
374.xyz,20,-1549.494856,-77.4747428,2.6660651794884194,0.12662234365245917,41,4.1,2.1656407827707715,8,1,4.642524332261943,0.7223468305788123,0.5,4.5266293,14.74885076,7.7328632,14.74885076,3.258241349694794
228.xyz,20,-1552.845255,-77.64226275,2.655402081191386,0.08757151929537982,48,4.8,1.8330302779823362,8,2,3.9844331163022666,0.4017179346655192,0.6,12.113562510000001,3.03557856,7.8262246,12.113562510000001,3.9905284184112837
214.xyz,20,-1553.042783,-77.65213915000001,2.648642044438913,0.03645795624269283,48,4.8,2.08806130178211,9,2,3.5559866805588767,0.1632485627857693,0.6,8.22227002,7.38109432,7.9121250299999994,8.22227002,1.1139635484294963
572.xyz,20,-1547.985151,-77.39925755,2.7632548870369495,0.2929530928061789,45,3.7,1.6155494421403513,6,1,3.4180679505851668,0.23734248887352305,0.6,9.73608012,7.7516592,5.10314254,9.73608012,1.9078597244120874
566.xyz,20,-1550.733463,-77.53667315,2.70550193518701,0.18829357873439342,53,4.9,2.507987240796891,11,1,3.2901492960577428,0.12573765947853247,0.8,7.18906084,4.64321754,10.07820782,10.07820782,2.170522430443782
200.xyz,20,-1553.209933,-77.66049665,2.670509424195054,0.05560951653552178,56,5.6,2.4576411454889016,12,2,3.2301161476271627,0.17503493266292564,0.7,7.44976284,5.44753158,6.28402479,7.44976284,1.3675483529734767
599.xyz,20,-1551.459571,-77.57297855,2.5947189202368133,0.01902671325392524,36,3.6,1.019803902718557,5,2,4.6966868130930415,0.3497669930410144,0.4,9.79864756,0.0,9.54953652,9.79864756,1.0
994.xyz,20,-1552.440062,-77.6220031,2.754408330949458,0.2111506516678006,63,5.5,2.4596747752497685,10,1,3.2254590418187634,0.1831231584941815,0.8,4.59081323,9.92282418,7.7499857,9.92282418,2.1614523795384284
758.xyz,20,-1550.030158,-77.50150790000001,2.6310323156855406,0.03567404678631869,47,4.7,1.7349351572897473,8,3,3.5177151329716736,0.2544601149749895,0.8,7.1053356,8.18467246,4.25805854,8.18467246,1.922160623935433
980.xyz,20,-1553.759792,-77.68798960000001,2.7257085767731732,0.20460469383341062,61,5.5,2.0615528128088303,10,2,3.228240910510195,0.1342832475347334,0.8,7.62784461,9.210521830000001,4.6975944,9.210521830000001,1.960689034796193
770.xyz,20,-1553.644068,-77.6822034,2.663975518362396,0.07995299104865405,51,5.1,1.9974984355438181,10,2,3.588504772823971,0.29642213323085786,0.65,6.42530654,7.26755056,9.14295989,9.14295989,1.4229608864700174
764.xyz,20,-1547.928309,-77.39641544999999,2.6204652717523906,0.05165915710765938,37,3.7,1.8466185312619388,6,1,4.708867627879017,0.5537859192846137,0.4,6.28132877,6.28132877,11.29055426,11.29055426,1.797478634445049
957.xyz,20,-1555.674592,-77.7837296,2.714492234464353,0.12376550347090688,67,6.7,2.491987158875422,13,5,3.0713570753994324,0.032976733423851615,0.9,5.15810966,5.53595038,4.63092112,5.53595038,1.195431802129249
943.xyz,20,-1553.987536,-77.69937680000001,2.7006178475344846,0.13836310826613635,61,6.0,2.32379000772445,10,4,3.1909281348771796,0.09948341929647893,0.7,4.4802534,7.83416528,4.964827,7.83416528,1.7485987020287737
969.xyz,20,-1550.25018,-77.512509,2.701562524934771,0.2047017156186457,43,3.9,1.5779733838059502,6,1,3.894039908909598,0.1634841443261767,0.5,8.40625694,8.406258170000001,7.77012734,8.406258170000001,1.081868777970375
955.xyz,20,-1549.960485,-77.49802425,2.7039474038124944,0.2118976737639785,46,4.0,1.5491933384829668,7,2,3.6703119417458208,0.1308724982725368,0.65,9.53753478,8.25974802,3.9568749399999996,9.53753478,2.4103705385240204
799.xyz,20,-1552.836919,-77.64184595,2.6385171197759245,0.05600750949667803,45,4.5,1.6278820596099706,7,2,4.076411874920206,0.4405009903718726,0.6,10.16956712,8.12856885,4.77304049,10.16956712,2.130626618673415
941.xyz,20,-1555.674608,-77.7837304,2.7143946571247866,0.12332721869433365,67,6.7,2.491987158875422,13,5,3.071284357446649,0.03302551160082532,0.9,5.5285913,5.16278368,4.62996912,5.5285913,1.194088158410871
772.xyz,20,-1551.936736,-77.5968368,2.645674098107756,0.048248174330003814,46,4.6,2.1540659228538015,8,2,3.8336702178003157,0.36660841256323035,0.4,8.21567924,8.21216154,12.660440770000001,12.660440770000001,1.5416697185428236
766.xyz,20,-1550.7013,-77.535065,2.6651624409276864,0.1760379623743271,43,4.1,1.8681541692269406,8,2,3.7196262016365966,0.10335141154261576,0.7,6.717160359999999,5.89317172,8.109428340000001,8.109428340000001,1.376071956715356
996.xyz,20,-1549.48106,-77.474053,2.6631746538483116,0.1563110471335639,43,4.3,2.758622844826744,10,1,3.911282142053433,0.22367079147815308,0.5,4.53561176,9.72003932,8.00717022,9.72003932,2.143049236648068
982.xyz,20,-1552.831156,-77.6415578,2.630108146934117,0.038881384859273456,43,4.3,1.5524174696260025,7,2,4.10778616559775,0.18721450977156318,0.6,8.16002087,9.5803018,5.55107458,9.5803018,1.7258463495549003
570.xyz,20,-1550.043598,-77.5021799,2.696864558270949,0.11280375438587106,53,5.3,1.7349351572897473,9,3,3.512739434792523,0.3313647100829348,0.8,9.69751666,4.56782618,7.65207355,9.69751666,2.1230047462094976
216.xyz,20,-1552.489716,-77.6244858,2.670487839282627,0.14211138678621876,50,4.8,2.039607805437114,8,2,3.8002709290690087,0.4184463109694302,0.5,7.08949578,7.25903858,9.83611333,9.83611333,1.3874207186565248
202.xyz,20,-1552.578575,-77.62892875,2.7074636596191675,0.1654141693387174,59,5.5,2.3769728648009427,12,2,3.3273404260837127,0.17440242481470392,0.75,9.01804608,3.92855282,8.03461368,9.01804608,2.2955135117669103
564.xyz,20,-1551.335927,-77.56679635,2.7237046718113564,0.16013874453106314,53,5.3,2.5317977802344322,10,1,3.571169207116531,0.23526033334310179,0.4,9.69827736,7.78532402,9.00433218,9.69827736,1.2457127455563501
558.xyz,20,-1552.032867,-77.60164334999999,2.6956338683054053,0.1174976440797136,51,5.1,2.343074902771996,10,3,3.5564243363844077,0.3007517234300705,0.6,10.41167322,7.68227994,4.63374136,10.41167322,2.246925844820998
389.xyz,20,-1550.760129,-77.53800645,2.615893697432429,0.03671092957843599,37,3.7,1.1874342087037917,5,2,4.637751108992694,0.41465595991901305,0.3,0.0,11.7489412,12.1687612,12.1687612,1.0
404.xyz,20,-1550.809228,-77.5404614,2.661408073991454,0.12883347894765232,43,4.3,1.6155494421403513,7,3,4.128265464984377,0.25796179484963927,0.7,9.70961217,9.48746282,2.56578554,9.70961217,3.7842649039171063
362.xyz,20,-1550.210642,-77.5105321,2.7440662572771943,0.24702144457531977,51,4.7,2.3685438564654024,10,1,3.490451386826156,0.04833407268095872,0.7,9.62027818,7.86626654,9.73131294,9.73131294,1.2370942289479046
376.xyz,20,-1550.081088,-77.5040544,2.736191365586045,0.25451087883923923,51,4.5,2.29128784747792,8,1,3.742249550352453,0.2200474447755716,0.6,7.9811811,12.99911736,7.9018111,12.99911736,1.6450807537021481
410.xyz,20,-1551.521198,-77.57605989999999,2.671160308135633,0.12302464971022856,49,4.8,2.039607805437114,9,1,3.4526355545146674,0.26351156214368965,0.8,4.51207864,8.5535758,9.75058932,9.75058932,2.16099720283244
438.xyz,20,-1549.1211,-77.456055,2.664528859899803,0.1288918401352896,39,3.9,2.3430749027719964,8,1,4.305737665675682,0.33338565101393225,0.4,10.24166248,9.5642788,7.72373106,10.24166248,1.325999364871723
809.xyz,20,-1545.009153,-77.25045765,2.6571175661960305,0.06990428674252167,42,4.2,3.249615361854384,9,1,3.4054053640734283,3.829416370890122e-17,0.7,9.23429972,9.23429972,9.23429972,9.23429972,1.0
49.xyz,20,-1547.898428,-77.3949214,2.5897241664757846,0.03309179499388448,30,3.0,1.4142135623730951,5,1,4.146651231259694,0.14822462642060344,0.7,8.81138118,8.81138118,8.89673678,8.89673678,1.0096869716854082
821.xyz,20,-1555.676459,-77.78382295,2.7136758100728313,0.12048435010039622,67,6.7,2.491987158875422,13,5,3.0703926478135903,0.03244092693845406,0.9,5.27673654,5.22831292,4.61625288,5.27673654,1.1430778766175391
61.xyz,20,-1547.226146,-77.36130729999999,2.7000707663763976,0.18841305603540556,42,4.2,2.4,9,1,3.5718519540851306,0.027818384807227547,0.7,6.20276454,6.20276454,9.06023366,9.06023366,1.4606767033591121
835.xyz,20,-1549.752334,-77.4876167,2.600228876989115,0.020827649395370934,36,3.6,1.624807680927192,7,2,4.252003983785446,0.23064885162484244,0.55,11.16163862,10.715412409999999,4.33646344,11.16163862,2.573903544774264
75.xyz,20,-1552.645517,-77.63227585,2.6511218332014956,0.020323223480073437,53,5.3,1.5524174696260025,9,4,3.427692696400371,0.4632485331553674,0.9,5.28023486,5.27986643,10.09438622,10.09438622,1.9118639370579684
160.xyz,20,-1553.788891,-77.68944454999999,2.6247358759436223,0.0297843930335577,43,4.3,1.345362404707371,6,2,4.452954962007944,0.40468058478391017,0.3,0.0,13.0748061,9.12494364,13.0748061,1.0
606.xyz,20,-1550.157216,-77.5078608,2.6154126614233073,0.029616813802647714,40,4.0,1.6733200530681511,7,2,4.288408265452611,0.5748085708454784,0.6,7.15910154,3.79084188,12.97860175,12.97860175,3.4236726724143924
612.xyz,20,-1551.759593,-77.58797965,2.7899130330536264,0.26658752399720953,59,4.7,2.051828452868319,10,3,3.2340675952354214,0.21789267764418296,0.9,4.96197312,5.1439554,7.82695578,7.82695578,1.5773877831889584
174.xyz,20,-1553.048988,-77.6524494,2.6958945246762545,0.14864884740386333,54,5.4,1.9078784028338915,9,3,3.4966911414229083,0.38521547859053207,0.75,7.30458488,4.50391142,9.25587838,9.25587838,2.0550755813932065
148.xyz,20,-1554.182181,-77.70910905,2.6212808786573003,0.020329226628514403,43,4.3,1.3453624047073711,6,2,4.537023547128772,0.5319068922595585,0.3,13.41748876,11.04752064,0.0,13.41748876,1.0
149.xyz,20,-1546.873976,-77.3436988,2.59548048296121,0.0232092881269952,32,3.2,0.9797958971132713,4,2,4.964005767264184,0.2962468091196494,0.4,11.48789268,11.49232594,0.0,11.49232594,1.0
613.xyz,20,-1553.033549,-77.65167745,2.8197463354948957,0.27677641728454183,71,5.9,2.1656407827707715,12,4,3.1798822182056203,0.2596815691434545,0.7,4.60857388,4.80097104,7.71631374,7.71631374,1.6743387305749347
175.xyz,20,-1551.248134,-77.5624067,2.7170971345989225,0.23181602914053975,49,4.5,2.0124611797498106,8,2,3.5589977211799737,0.23508448990778108,0.55,7.83999934,7.89919652,8.61876253,8.61876253,1.099332047902953
161.xyz,20,-1551.884971,-77.59424855,2.604061827774963,0.025611828799001212,38,3.8,1.4,6,2,4.432393906462234,0.34246755398723455,0.45,0.0,10.42986056,11.95037475,11.95037475,1.0
607.xyz,20,-1551.560926,-77.57804630000001,2.621319842936192,0.02620861003962731,42,4.2,1.5999999999999999,7,2,4.196689144201126,0.3612420835671352,0.4,7.25486258,3.8124283,10.34270106,10.34270106,2.712890642428606
