filename,n_atoms,energy,energy_per_atom,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,n_bonds,bond_variance,mean_coordination,std_coordination,max_coordination,min_coordination,surface_fraction,surface_threshold,surface_count,radius_of_gyration,asphericity,anisotropy_tensor,triaxial_c_a,triaxial_b_a,gyration_eigenvals,rdf_bin_1,rdf_bin_2,rdf_bin_3,rdf_bin_4,rdf_bin_5,rdf_bin_6,rdf_bin_7,rdf_bin_8,rdf_bin_9,rdf_bin_10,rdf_bin_11,rdf_bin_12,rdf_bin_13,rdf_bin_14,rdf_bin_15,rdf_bin_16,rdf_bin_17,rdf_bin_18,rdf_bin_19,rdf_bin_20,sphericity_index,equiv_radius,surface_area_approx,x_range,y_range,z_range,max_range,anisotropy,volume_estimate,compactness,soap_pc_1,soap_pc_2,soap_pc_3,soap_pc_4,soap_pc_5,soap_pc_6,soap_pc_7,soap_pc_8,soap_pc_9,soap_pc_10,soap_pc_11,soap_pc_12,soap_pc_13,soap_pc_14,soap_pc_15,mahalanobis_score,mahalanobis_outlier,isolation_forest_score,isolation_forest_outlier
170.xyz,20,-1550.379914,-77.5189957,2.742915454405477,0.27381683024016445,2.5748204543018605,3.6786569687138453,49,0.07497565652277104,4.7,2.238302928559939,9,1,1.0,9.0,20,3.7261358999020477,0.26417182972479303,3.258931200161489,0.5539395883635653,0.8099754587292529,[7.07321967 4.64045822 2.17041086],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1633943033269296,3.908761367896665,165.02937152010915,7.68431134,9.605180520000001,6.72133311,9.605180520000001,1.4290588433579363,496.0962036015611,0.040314761238648425,-0.012774984844706832,2.2768217690846466,-2.8083163119571557,-4.368597872813126,-1.506941323806801,-1.5270014674052808,1.628249259961887,0.04059135832582083,1.8822284069690698,-1.4488189505638478,1.2198792054385523,0.33558771709692586,-1.5222162669856474,0.6590623981499218,0.09398259995503401,12.651750216548391,False,0.38164324671548794,False
616.xyz,20,-1541.049554,-77.0524777,2.7446055056272387,0.4287904735940556,2.5449435175516353,3.816013373633439,29,0.1838612702450145,2.5,0.806225774829855,4,1,1.0,9.0,20,4.9848520894763695,0.17225508657204333,3.212760646381979,0.5579057202535379,0.9591856337042267,[11.13646588 10.24596155  3.46632292],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6853246698762263,3.908761367896665,280.1507652464834,9.59037002,9.48266908,8.34241943,9.59037002,1.14959096704156,758.678854363406,0.026361615174470665,-3.704723699526818,3.791485459605995,-6.79566366177292,2.483882429021064,-3.777471982183347,-5.838113041644249,1.7893083320933905,-2.117852694492435,2.3626663969869353,4.832314547699382,0.4506939191945376,3.240771441878367,2.411383040572757,-1.0821180482471022,-0.4135596591212368,41.066180303120575,False,0.4658795889325779,False
602.xyz,20,-1552.719953,-77.63599765000001,2.7755337361789554,0.29130311813474025,2.49899782,3.8119895,63,0.08485750663502242,5.9,2.7367864366808017,12,1,0.9,9.0,18,3.273983009845297,0.20666922598103823,2.9327207295617064,0.5839351864580226,0.8841117123804234,[5.04984168 3.94722653 1.72189654],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5297628925548725,3.908761367896665,125.50587521930728,10.24301888,7.63678942,4.5225862,10.24301888,2.264858739453103,353.77377985184296,0.05653330217917923,1.4832207930281847,3.533576925127603,1.1593091621431746,1.9845455353900732,2.6911916993052136,6.628684223911671,2.4384984608796096,-1.1756043074909885,-3.537257395833657,0.7337178752581258,1.0864412472025664,-1.280487009480191,-1.8783694877174626,-1.7795545379513822,-0.7818195380970795,51.477550668945455,False,0.4539455153580523,False
164.xyz,20,-1551.721778,-77.58608890000001,2.821837917922685,0.4223257686366168,2.57800404,3.70646804945776,51,0.17835905485450917,4.1,1.445683229480096,7,2,1.0,9.0,20,4.1671723235538085,0.2521168222330758,19.007466393231777,0.22937067062294947,0.9704432613743905,[8.70716879 8.20006436 0.45809203],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1384965494609827,3.908761367896665,168.63839490687735,4.2806169,12.28954044,9.45299542,12.28954044,2.8709741439370573,497.29197653588244,0.04021782160837801,-6.5712516320237135,-3.267338627818046,-2.3300124361991994,-5.245429010159632,-0.7331746211066615,-5.284094223877389,1.4036147139217905,3.0149086158319967,-0.5785961860584522,-2.3233978909315707,-0.9215208364292964,-0.035285089548827815,-0.3799227321708533,0.12791360653674172,-0.27010112602657216,30.75558693811627,False,0.4005106546766677,False
158.xyz,20,-1549.718818,-77.4859409,2.8069046409297624,0.42862811311122223,2.5558437193661887,3.8113183192188345,42,0.1837220593492867,3.8,1.469693845669907,7,1,1.0,9.0,20,5.12523149410944,0.3940489925046825,1565658468.6126297,0.0,0.8232620513995502,[15.65658469 10.61141318  0.        ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3967191819809259,3.908761367896665,483.9549974605196,0.0,12.41159378,10.89635899,12.41159378,1.0,0.0,2000000000.0,-10.06695814880495,-1.66772904287258,0.14195749821432863,-0.31289181356632567,-6.518082384174325,-5.243293056968147,4.146712060365564,1.3667442520280553,-3.4410323318339144,0.33762060810720523,0.5275874953736395,1.7532445361205484,1.063066541655908,-0.13966956310751494,0.2951257055753139,52.17815770554607,False,0.5205511769498513,False
59.xyz,20,-1551.115428,-77.5557714,2.9820240717744135,0.5114307222333324,2.570229604055464,3.7589568458226035,67,0.26156138364410797,4.5,2.4596747752497685,10,1,0.9,9.0,18,3.491114470565216,0.04676691100425387,1.3307158712537128,0.8668767031221821,0.9959538910375926,[4.44261976 4.40674184 3.33851865],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2518570103447098,3.908761367896665,153.36754047912478,6.82290238,6.75774137,7.80061929,7.80061929,1.1543234437218481,359.6663493367589,0.0556070926188253,5.21109750028432,-4.449040698066855,-5.166647565590118,-0.06866123075529847,-6.198376991359194,-1.0007056192394932,-5.270105934866285,4.912877513146403,3.195546465229865,1.4020317865729137,-1.0968505018920511,-1.9452785294032084,-0.15690985443950045,-0.5789084538687224,-1.102545975518572,31.62068725393677,False,0.4368219898844995,False
819.xyz,20,-1555.694358,-77.7847179,2.745618332506992,0.2630843765419114,2.589473728277224,3.7977567508940173,63,0.06921338918044623,6.1,1.997498435543818,13,4,0.95,9.0,19,3.1426159049809517,0.06031140294230241,1.301795960148625,0.8764528150554137,0.9533694080730153,[3.68910325 3.35307474 2.83385673],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7377757047352416,3.908761367896665,110.48274537672262,5.42248282,5.33861852,5.88471328,5.88471328,1.1022913995360732,170.3540178813814,0.1174025728747537,7.901535096916278,2.726909997362298,-2.307715566987865,-4.112488904282028,-1.0505846141405,2.935007483240237,2.296367279798177,2.8846036290773056,0.41830659971171097,-1.2451809051260168,2.668173641835612,-0.9209442753364309,0.3866596368861766,-0.3864287778699181,3.5997820352670553,33.767094277115056,False,0.43853486771765393,False
71.xyz,20,-1547.718672,-77.3859336,3.2194965856214646,0.5448044893086554,2.5729984216799027,3.8110712135819442,71,0.29681193157086483,3.1,1.3,6,2,1.0,9.0,20,3.7300288277245204,0.41905912362363146,3.1640366894348455,0.5621849881333386,0.5621849881333386,[8.52465022 2.69423242 2.69423242],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3630623278490337,3.908761367896665,140.85506347394465,5.24661508,5.24661508,8.11386714,8.11386714,1.546495600740735,223.35017570519582,0.08954548585402917,-10.582411382874973,6.117754663994511,-1.0666735085797308,0.5458480490291344,-5.08458109318926,-0.16593402023936746,-7.046881822292837,-9.911010597928168,-14.132820289945077,-3.5010250914023433,4.938833503170692,-7.351008759061563,1.6946777226670684,-4.3132474886695205,0.8326915196718644,156.7212111238931,True,0.5177418068824522,False
831.xyz,20,-1555.167578,-77.7583789,2.729861839204082,0.22130544799861887,2.5980372780820615,3.814401002035079,62,0.0489761013138694,6.0,2.16794833886788,12,3,0.95,9.0,19,3.305033848373948,0.1828367031507418,2.0203441995832025,0.7035376073450337,0.8377071733401531,[4.9725301  3.48948945 2.46122918],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5627105497201468,3.908761367896665,122.8597520778887,6.66797882,7.16327248,8.597746310000002,8.597746310000002,1.2894081613174653,410.66747644851023,0.048701202667605456,6.434838113062861,4.506310889799267,1.777552141819865,-7.885677594416861,-0.3533305601013157,3.1513246487523574,3.1036010610124185,2.7492971595358036,-1.3628674542599624,-0.4307753180985682,0.9848041149567285,0.7843929009259304,-0.6577719533557941,-0.9272925583099554,-0.00874254715605531,27.49530912508343,False,0.401823851257034,False
65.xyz,20,-1546.95163,-77.3475815,2.9425198944619777,0.4861348506056721,2.55154410621331,3.5739278097057046,43,0.23632709297339913,4.3,2.7586228448267436,10,1,0.9,9.0,18,4.172975203795132,0.1784786530692272,4.7431898460045945,0.45916073899768745,1.0,[7.87655912 7.87655912 1.66060381],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9434575640413168,3.908761367896665,203.50065336877242,10.63355144,10.63355144,7.73238678,10.63355144,1.375196526317583,874.3196564172871,0.022874928926710347,-8.555435610239574,8.027747891756588,-1.416020604429524,0.36268777192798696,-5.884567140018384,-0.5907875930936171,0.5556033295494734,-4.293680442341361,0.08518295943633863,0.2201614390336439,0.7210161693350873,0.1108188079281646,-1.2839390625303362,-0.13821601109239104,0.2547234107216991,63.405408167241454,False,0.44127061319411515,False
825.xyz,20,-1555.915113,-77.79575565,2.8724008906973184,0.44949917489577385,2.6192051872241553,3.853783711879367,66,0.2020495082319815,5.4,0.9165151389911681,6,4,1.0,9.0,20,3.2699993203446405,0.13933449572142745,2.887697418590799,0.5884697698192647,0.9999465067569641,[4.55755799 4.55707041 1.57826716],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6870583309873388,3.908761367896665,113.80414487254579,7.3200584200000005,8.1468528,4.08835765,8.1468528,1.9926957222052233,243.811000937411,0.08203075301066466,10.15249978333463,-4.377890420973254,3.8410490171082223,-3.251742679326192,4.132767552946272,-0.4870052084785761,-1.1745101980340673,-2.883185760897268,0.3479908967588509,-4.9839830576203346,-1.3147910011682264,1.000506967601602,2.6911110061158197,-0.12920326859451525,-2.1962657075818526,28.92607304641461,False,0.4151090933394137,False
414.xyz,20,-1550.268669,-77.51343345000001,2.7795939601788167,0.3946093491232523,2.5683958658367922,3.81107376,45,0.1557165384154768,3.8,1.9390719429665317,7,1,1.0,9.0,20,4.374308171183553,0.26030094671560594,26.710271773550897,0.19349103448008792,0.9671939800314928,[9.69868879 9.0727761  0.36310708],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9395482300660734,3.908761367896665,204.34739225107847,9.33528334,3.81107376,10.19197972,10.19197972,2.6743066027669853,362.604683330451,0.05515648561334747,-5.359690681856442,3.3046920561622812,-2.878837731672486,2.006014890436764,1.8027629473415963,-3.335134146148154,4.3070778325261925,0.5015941688607124,-0.9414775844107057,-1.1275616106788062,-3.410374691887756,-0.07492361474075725,-0.9505477813071171,0.3037067340054529,0.2889336760875124,29.730469196932813,False,0.3993520607988773,False
372.xyz,20,-1549.354072,-77.46770360000001,2.7847839364450446,0.4105847864026901,2.5675809000000003,3.84180282,41,0.16857986682534265,3.4,1.8,6,1,1.0,9.0,20,4.647898067986211,0.6167043153281138,6.747154154846394,0.3849813433702983,0.4416193607313959,[16.08274313  3.13657975  2.38363357],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8154513744622994,3.908761367896665,235.44534563414956,7.02965926,17.43350302,8.97696462,17.43350302,2.479992610623349,1100.1412510973262,0.018179483752535763,-3.428327529382141,3.0615366441757796,-4.668755247359458,-0.10074763823998424,-1.3375805899877409,-4.167585694991929,3.61250891195115,-0.32011888956197293,3.069435379708311,-0.5651952888985551,0.023331126126029323,-0.12307255093216266,-0.5962047045862094,-0.24133279146647693,0.337880094456276,69.07210547046823,False,0.45398681089873494,False
366.xyz,20,-1551.887829,-77.59439145,2.662169650049232,0.15955450628752915,2.56176709,3.1535625258405426,43,0.02545764047665718,4.3,2.147091055358389,8,1,1.0,9.0,20,4.048586140172661,0.42564563238408454,3.6108289866737935,0.52625536930113,0.5861278327808683,[10.11486906  3.47492115  2.80125952],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042428398072941,3.908761367896665,184.1797777795038,9.59472804,7.84030672,13.47014548,13.47014548,1.7180635861654145,1013.299920335881,0.019737492916384693,-4.825262612848825,-5.737361022259287,-6.794096927336341,4.960432348873242,-2.2702854207215184,1.5491886342754473,-0.3160655575556096,3.165113282890574,5.288958576169369,0.8918860717118807,0.6925139209515565,0.5617836740150145,2.0057979506720702,1.0271980549641508,-0.8481733362024305,35.122225706528475,False,0.4716637004372694,False
400.xyz,20,-1548.002142,-77.4001071,2.6626926987751767,0.2579468315189868,2.56658554,3.73629588,37,0.06653656789068454,3.5,1.5,6,1,1.0,9.0,20,4.344079954854951,0.38427083712573323,6.523938291771438,0.39151199986207,0.7369065220059431,[11.12473472  6.04107829  1.70521765],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8993667164845307,3.908761367896665,213.4771358435308,11.02735354,7.56719434,7.81820478,11.02735354,1.4572578745215627,652.3989112751447,0.03065609039813155,-7.66465186485294,5.5271043460973655,0.9927403101333324,0.7281313515482793,-4.6992964824023415,0.23148740932898226,4.50014924899312,-0.7437962089010324,1.244188163398694,0.8832552782452149,0.44134541207742384,0.22219327982277007,0.3996797861937036,-0.9290386704730926,-0.03602136315890455,24.940411548137497,False,0.4107663799799532,False
428.xyz,20,-1551.077819,-77.55389095000001,2.855490339282362,0.4657094053505088,2.5737062428830773,3.8082392253702997,48,0.21688525023192454,3.8,1.1661903789690602,5,2,1.0,9.0,20,4.719743993663848,0.5998520142494809,1633352344.945443,0.0,0.6031748019686041,[16.33352345  5.94245992  0.        ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39293115748649105,3.908761367896665,488.6205307216421,0.0,12.47127682,7.24716698,12.47127682,1.0,0.0,2000000000.0,-11.8566716053047,-5.688872638060003,-1.455708656012515,-2.9571998829979367,-6.486711433457467,-4.860666021418967,3.5257855490135435,2.1675499791213206,-3.4578380791397185,-0.8324157588255636,2.1525411567988115,-0.4833430461380208,-0.7300662226955893,0.06590640987589164,0.839108202917789,58.4337369262054,False,0.5160713806880535,False
399.xyz,20,-1551.400497,-77.57002485000001,2.742512331434022,0.2906785501251004,2.581373681445764,3.718975507921864,52,0.08449401950283052,4.8,2.039607805437114,9,1,1.0,9.0,20,3.463591028762091,0.211493689423973,1.8613296145395593,0.7329736400788737,0.7556390724622754,[5.69027173 3.24909057 3.05710052],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.353238542335737,3.908761367896665,141.87759563567386,4.6562601,9.25870628,9.25344762,9.25870628,1.9884426731230072,398.92486797486913,0.05013475369692566,-1.0595039627327067,3.517771275052998,-0.3351919121843168,-2.5872383950731295,2.0963270620030814,6.028489617175393,0.15024601077409092,-3.989538642514606,-1.7289386913325229,-1.4804623010438067,-0.9233216510247669,0.24880462179555596,1.1311503596687382,-1.5863796727029889,0.3033744856807203,28.486163619276354,False,0.4027839269454045,False
560.xyz,20,-1551.335931,-77.56679655,2.7236527102564136,0.16009470232648554,2.55285662,3.0262919429863513,53,0.025630313713006014,5.3,2.5317977802344327,10,1,0.9,9.0,18,3.571022564395308,0.23503358046976003,1.9527531404245988,0.7156098792775534,0.7270664283531089,[6.24886454 3.30330971 3.2000279 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224028624340763,3.908761367896665,156.85436344392895,7.78626788,9.69861782,9.00262082,9.69861782,1.2456054645784935,679.8422416489046,0.02941858974693506,-2.355155185992229,-1.7560867776963556,2.742511949766683,3.0680549268703228,4.803037386036631,4.491359923741644,-1.120197911070555,-3.0615583037871996,0.3518229095460214,-0.5482825341437013,1.7821640984336853,4.047747428869781,-0.6571557992331026,1.501028606035342,0.22340567775545309,42.276429139966694,False,0.44820659559708653,False
206.xyz,20,-1550.104063,-77.50520315,2.970657658371785,0.4876487617397499,2.57616800113225,3.8114245228417456,66,0.2378013148263114,4.8,2.181742422927143,9,2,1.0,9.0,20,3.5123824970819535,0.29038199339589504,4.441775012914391,0.4744841632636879,0.8201715025083729,[6.50053928 4.37279117 1.46350035],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3672099770029835,3.908761367896665,140.42775721179473,9.63235772,4.4965768,7.33514298,9.63235772,2.1421534977452183,317.7043797568744,0.06295160304266384,2.4440711422964174,3.3117815771235906,0.11659021848260387,-5.603597678899776,1.1920393156346032,0.7149672842301572,-3.0094999503235367,-2.134312289036445,0.043861224515887136,-0.22224706644220185,-0.5248036554224867,-0.02259872255112769,-0.3124633019466024,0.7677688200343744,0.009909599690027741,21.516650053539692,False,0.38055125046051297,False
212.xyz,20,-1552.074969,-77.60374845,2.778815088307793,0.3497793242503951,2.576882954139456,3.78660281903833,54,0.12234557567306303,4.8,2.3151673805580453,9,2,1.0,9.0,20,3.697006297140788,0.35491911399577275,7.01866895126432,0.3774614646168032,0.7823520910825548,[7.78994064 4.76802632 1.1098886 ],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3126782255530565,3.908761367896665,146.2614576601418,4.05835086,7.45243278,9.08338295,9.08338295,2.2381955782896505,274.7231657203212,0.07280055887108103,4.891810195819071,-3.592606470676724,-1.930892694040529,-2.931599177663672,5.566979112300735,0.43218306050366995,-0.17657852238878724,-3.7871883169843303,-0.5884543108742478,-2.0876303976958988,-3.292770521701821,-0.039774217921610205,1.0185985855465123,-0.0012201950654727124,0.6202658440741241,21.80300859893116,False,0.41565686009386016,False
574.xyz,20,-1553.708937,-77.68544685,2.8294267010023706,0.37494474381515625,2.6006763512262916,3.805058906417937,67,0.14058356091461313,5.9,1.8681541692269408,10,3,0.9,9.0,18,3.149671062639673,0.11040154256841957,1.58806552511867,0.7935344598301185,0.9097811996317818,[4.03696296 3.34140163 2.54206322],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6984979736975903,3.908761367896665,113.03765661265493,4.75856932,8.29064936,7.59976654,8.29064936,1.7422567167730152,299.8231752465729,0.06670598422848752,0.19193123636356355,6.998019663862992,0.02419009597810382,1.305059757175924,3.6488281526886865,7.1884201008511415,1.1654312298303693,2.4174105098996237,-1.472588429327423,-0.05915132649100159,0.5056209920033768,-0.4287787298189119,1.9597286755714132,1.2486125348042794,-0.22210525544554505,21.09310664120166,False,0.42125989837123223,False
548.xyz,20,-1550.102552,-77.50512760000001,3.0499462768519514,0.5177413071510056,2.56852034,3.8091687911825094,65,0.268056061130432,4.9,1.6401219466856727,8,3,1.0,9.0,20,3.552239884313667,0.3167437818458141,2.974239185599875,0.5798451840178634,0.7073477475306362,[6.87067095 3.43767725 2.31005999],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388681542176774,3.908761367896665,138.25648636991696,7.79803438,6.30484178,9.01709012,9.01709012,1.4301849966487186,443.3285987718502,0.04511326373925507,-9.017672221688985,2.5170785790662715,1.458270561327173,2.293850786730677,-1.96126320068448,3.7129229735018923,-5.572155320360301,-3.307298970785951,-2.982909471585673,-3.722520098367202,-0.8163904769679253,0.8394248117384416,0.8800177948729677,-1.7814999971813816,0.034051352070663336,50.62368282267003,False,0.4258530047462783,False
762.xyz,20,-1550.489205,-77.52446025,2.9115277091694147,0.48473029669894074,2.5862158462776845,3.70397431124503,56,0.23496346053784314,4.0,0.0,4,4,1.0,9.0,20,3.941274785666389,0.23232516522468089,5.596465893780599,0.4227105326940893,0.9325160917605663,[7.58378704 6.59475702 1.35510288],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3615323870994174,3.908761367896665,141.01334094383114,8.74014172,9.26067964,2.61405952,9.26067964,3.542642992306464,211.58106910330343,0.09452641525924908,-1.5411009909366713,-0.8671705051053727,-2.7353001680315825,-3.973491632360023,8.934080567926731,-11.233922116209413,-2.923815943521597,0.06175972051610669,3.447537909765144,1.9820772525812953,3.8413791848836225,3.4871580045377284,3.762704133258848,-0.6146073195643347,0.2056811941576688,57.150312516005016,False,0.49141288716553055,False
